Date,Time,Timestamp,Day of week,Hour,Quarter,Month,Day of year,Day of month,Week of year,Temperature,Weather Condition,Humidity,Wind Speed,Pressure,is_lunch_break,is_class_time,1204,412,1203,421,422
2019-04-17,16:00,2019-04-17 16:00,3,16,2,4,107,17,16,37,Fair,0.44,10.00,29.70,NO,NO,0,0,0,0,0
2019-04-17,17:00,2019-04-17 17:00,3,17,2,4,107,17,16,37,Fair,0.39,8.00,29.70,NO,NO,0,0,0,0,0
2019-04-17,18:00,2019-04-17 18:00,3,18,2,4,107,17,16,36,Fair,0.37,8.00,29.70,NO,NO,0,0,0,0,0
2019-04-17,19:00,2019-04-17 19:00,3,19,2,4,107,17,16,35,Fair,0.41,9.00,29.70,NO,NO,0,0,0,0,0
2019-04-17,20:00,2019-04-17 20:00,3,20,2,4,107,17,16,33,Fair,0.59,10.00,29.73,NO,NO,0,0,0,0,0
2019-04-18,7:00,2019-04-18 07:00,4,7,2,4,108,18,16,31,Fair,0.79,7.00,29.79,NO,NO,0,0,0,0,0
2019-04-18,8:00,2019-04-18 08:00,4,8,2,4,108,18,16,32,Fair,0.79,8.00,29.81,NO,NO,2,0,0,0,0
2019-04-18,9:00,2019-04-18 09:00,4,9,2,4,108,18,16,34,Fair,0.67,7.00,29.81,NO,YES,0,0,0,0,0
2019-04-18,10:00,2019-04-18 10:00,4,10,2,4,108,18,16,35,Partly Cloudy,0.63,6.00,29.81,NO,YES,1,0,0,0,0
2019-04-18,11:00,2019-04-18 11:00,4,11,2,4,108,18,16,36,Partly Cloudy,0.56,5.00,29.81,NO,YES,0,0,0,0,0
2019-04-18,12:00,2019-04-18 12:00,4,12,2,4,108,18,16,37,Partly Cloudy,0.56,8.00,29.79,YES,NO,0,1,0,0,0
2019-04-18,13:00,2019-04-18 13:00,4,13,2,4,108,18,16,37,Partly Cloudy,0.56,13.00,29.76,NO,YES,0,0,0,0,0
2019-04-18,14:00,2019-04-18 14:00,4,14,2,4,108,18,16,37,Partly Cloudy,0.56,12.00,29.70,NO,YES,0,0,0,0,0
2019-04-18,15:00,2019-04-18 15:00,4,15,2,4,108,18,16,37,Fair,0.56,10.00,29.67,NO,YES,0,0,0,0,0
2019-04-18,16:00,2019-04-18 16:00,4,16,2,4,108,18,16,37,Fair,0.56,10.00,29.67,NO,NO,0,2,1,1,1
2019-04-18,17:00,2019-04-18 17:00,4,17,2,4,108,18,16,36,Fair,0.56,12.00,29.67,NO,NO,0,0,0,0,0
2019-04-18,18:00,2019-04-18 18:00,4,18,2,4,108,18,16,35,Fair,0.59,12.00,29.67,NO,NO,0,0,0,0,0
2019-04-18,19:00,2019-04-18 19:00,4,19,2,4,108,18,16,33,Fair,0.66,12.00,29.70,NO,NO,0,0,0,0,0
2019-04-18,20:00,2019-04-18 20:00,4,20,2,4,108,18,16,32,Fair,0.75,15.00,29.73,NO,NO,0,0,0,0,0
2019-04-19,7:00,2019-04-19 07:00,5,7,2,4,109,19,16,30,Fair,0.84,5.00,29.73,NO,NO,0,0,0,0,0
2019-04-19,8:00,2019-04-19 08:00,5,8,2,4,109,19,16,32,Fair,0.75,10.00,29.76,NO,NO,1,0,0,0,0
2019-04-19,9:00,2019-04-19 09:00,5,9,2,4,109,19,16,33,Fair,0.66,10.00,29.79,NO,YES,3,0,0,0,0
2019-04-19,10:00,2019-04-19 10:00,5,10,2,4,109,19,16,35,Fair,0.56,8.00,29.79,NO,YES,0,1,1,0,0
2019-04-19,11:00,2019-04-19 11:00,5,11,2,4,109,19,16,36,Fair,0.53,8.00,29.79,NO,YES,0,0,0,0,0
2019-04-19,12:00,2019-04-19 12:00,5,12,2,4,109,19,16,37,Fair,0.50,10.00,29.76,YES,NO,0,0,1,0,0
2019-04-19,13:00,2019-04-19 13:00,5,13,2,4,109,19,16,37,Partly Cloudy,0.50,10.00,29.73,NO,YES,0,1,0,0,0
2019-04-19,14:00,2019-04-19 14:00,5,14,2,4,109,19,16,37,Partly Cloudy,0.47,8.00,29.70,NO,YES,0,1,0,0,0
2019-04-19,15:00,2019-04-19 15:00,5,15,2,4,109,19,16,38,Fair,0.44,9.00,29.67,NO,YES,0,1,0,0,0
2019-04-19,16:00,2019-04-19 16:00,5,16,2,4,109,19,16,37,Fair,0.47,12.00,29.64,NO,NO,0,0,0,0,0
2019-04-19,17:00,2019-04-19 17:00,5,17,2,4,109,19,16,36,Fair,0.47,9.00,29.61,NO,NO,1,0,0,0,0
2019-04-19,18:00,2019-04-19 18:00,5,18,2,4,109,19,16,35,Fair,0.53,9.00,29.64,NO,NO,0,0,0,0,0
2019-04-19,19:00,2019-04-19 19:00,5,19,2,4,109,19,16,33,Fair,0.63,13.00,29.67,NO,NO,0,0,0,0,0
2019-04-19,20:00,2019-04-19 20:00,5,20,2,4,109,19,16,32,Fair,0.66,14.00,29.70,NO,NO,0,0,0,0,0
2019-04-22,7:00,2019-04-22 07:00,1,7,2,4,112,22,17,31,Partly Cloudy,0.79,8.00,29.70,NO,NO,0,0,0,0,0
2019-04-22,8:00,2019-04-22 08:00,1,8,2,4,112,22,17,32,Fair,0.70,9.00,29.73,NO,NO,1,0,0,0,0
2019-04-22,9:00,2019-04-22 09:00,1,9,2,4,112,22,17,34,Partly Cloudy,0.63,12.00,29.73,NO,YES,1,0,1,0,0
2019-04-22,10:00,2019-04-22 10:00,1,10,2,4,112,22,17,35,Partly Cloudy,0.59,14.00,29.76,NO,YES,0,0,1,0,0
2019-04-22,11:00,2019-04-22 11:00,1,11,2,4,112,22,17,35,Partly Cloudy,0.59,13.00,29.73,NO,YES,0,0,0,0,0
2019-04-22,12:00,2019-04-22 12:00,1,12,2,4,112,22,17,37,Partly Cloudy,0.50,13.00,29.73,YES,NO,0,0,0,0,0
2019-04-22,13:00,2019-04-22 13:00,1,13,2,4,112,22,17,37,Partly Cloudy,0.53,13.00,29.70,NO,YES,0,1,0,0,0
2019-04-22,14:00,2019-04-22 14:00,1,14,2,4,112,22,17,37,Partly Cloudy,0.50,16.00,29.67,NO,YES,0,0,0,0,0
2019-04-22,15:00,2019-04-22 15:00,1,15,2,4,112,22,17,36,Partly Cloudy,0.53,12.00,29.61,NO,YES,0,1,0,0,1
2019-04-22,16:00,2019-04-22 16:00,1,16,2,4,112,22,17,36,Fair,0.50,12.00,29.61,NO,NO,0,0,0,0,2
2019-04-22,17:00,2019-04-22 17:00,1,17,2,4,112,22,17,35,Fair,0.56,13.00,29.64,NO,NO,0,0,0,1,0
2019-04-22,18:00,2019-04-22 18:00,1,18,2,4,112,22,17,33,Fair,0.66,13.00,29.67,NO,NO,0,0,0,0,0
2019-04-22,19:00,2019-04-22 19:00,1,19,2,4,112,22,17,32,Fair,0.70,12.00,29.67,NO,NO,0,0,0,0,0
2019-04-22,20:00,2019-04-22 20:00,1,20,2,4,112,22,17,32,Fair,0.70,13.00,29.70,NO,NO,0,0,0,0,0
2019-04-23,7:00,2019-04-23 07:00,2,7,2,4,113,23,17,26,Fair,0.94,3.00,29.79,NO,NO,1,0,0,0,0
2019-04-23,8:00,2019-04-23 08:00,2,8,2,4,113,23,17,27,Fair,0.89,2.00,29.81,NO,NO,1,0,1,0,0
2019-04-23,9:00,2019-04-23 09:00,2,9,2,4,113,23,17,29,Fair,0.79,2.00,29.81,NO,YES,1,0,0,0,0
2019-04-23,10:00,2019-04-23 10:00,2,10,2,4,113,23,17,32,Fair,0.66,6.00,29.81,NO,YES,0,0,0,0,0
2019-04-23,11:00,2019-04-23 11:00,2,11,2,4,113,23,17,34,Fair,0.59,7.00,29.81,NO,YES,1,0,0,0,0
2019-04-23,12:00,2019-04-23 12:00,2,12,2,4,113,23,17,36,Fair,0.53,8.00,29.79,YES,NO,0,0,0,0,0
2019-04-23,13:00,2019-04-23 13:00,2,13,2,4,113,23,17,35,Fair,0.56,8.00,29.76,NO,YES,0,0,0,0,0
2019-04-23,14:00,2019-04-23 14:00,2,14,2,4,113,23,17,37,Fair,0.50,6.00,29.73,NO,YES,0,0,0,0,0
2019-04-23,15:00,2019-04-23 15:00,2,15,2,4,113,23,17,37,Partly Cloudy,0.47,10.00,29.73,NO,YES,0,0,0,2,0
2019-04-23,16:00,2019-04-23 16:00,2,16,2,4,113,23,17,37,Fair,0.44,9.00,29.70,NO,NO,0,0,0,0,0
2019-04-23,17:00,2019-04-23 17:00,2,17,2,4,113,23,17,37,Fair,0.44,5.00,29.67,NO,NO,0,0,0,0,1
2019-04-23,18:00,2019-04-23 18:00,2,18,2,4,113,23,17,35,Fair,0.53,8.00,29.70,NO,NO,0,1,0,0,0
2019-04-23,19:00,2019-04-23 19:00,2,19,2,4,113,23,17,33,Fair,0.63,9.00,29.70,NO,NO,0,0,0,0,0
2019-04-23,20:00,2019-04-23 20:00,2,20,2,4,113,23,17,32,Fair,0.66,9.00,29.73,NO,NO,0,0,0,0,0
2019-04-24,7:00,2019-04-24 07:00,3,7,2,4,114,24,17,30,Fair,0.79,3.00,29.79,NO,NO,0,0,0,0,0
2019-04-24,8:00,2019-04-24 08:00,3,8,2,4,114,24,17,32,Fair,0.70,3.00,29.81,NO,NO,0,0,0,0,0
2019-04-24,9:00,2019-04-24 09:00,3,9,2,4,114,24,17,34,Fair,0.59,5.00,29.84,NO,YES,1,0,0,0,0
2019-04-24,10:00,2019-04-24 10:00,3,10,2,4,114,24,17,35,Fair,0.53,5.00,29.81,NO,YES,1,0,0,0,0
2019-04-24,11:00,2019-04-24 11:00,3,11,2,4,114,24,17,36,Fair,0.50,3.00,29.81,NO,YES,1,0,1,0,0
2019-04-24,12:00,2019-04-24 12:00,3,12,2,4,114,24,17,37,Partly Cloudy,0.47,5.00,29.79,YES,NO,1,1,0,0,0
2019-04-24,13:00,2019-04-24 13:00,3,13,2,4,114,24,17,37,Partly Cloudy,0.44,3.00,29.76,NO,YES,1,0,0,0,0
2019-04-24,14:00,2019-04-24 14:00,3,14,2,4,114,24,17,37,Partly Cloudy,0.44,3.00,29.73,NO,YES,0,0,0,0,0
2019-04-24,15:00,2019-04-24 15:00,3,15,2,4,114,24,17,38,Fair,0.42,6.00,29.70,NO,YES,0,0,0,0,0
2019-04-24,16:00,2019-04-24 16:00,3,16,2,4,114,24,17,38,Fair,0.44,9.00,29.67,NO,NO,0,1,0,0,0
2019-04-24,17:00,2019-04-24 17:00,3,17,2,4,114,24,17,35,Fair,0.53,10.00,29.67,NO,NO,0,0,0,0,0
2019-04-24,18:00,2019-04-24 18:00,3,18,2,4,114,24,17,35,Fair,0.53,10.00,29.67,NO,NO,0,1,0,0,0
2019-04-24,19:00,2019-04-24 19:00,3,19,2,4,114,24,17,34,Fair,0.56,10.00,29.70,NO,NO,0,0,0,0,0
2019-04-24,20:00,2019-04-24 20:00,3,20,2,4,114,24,17,33,Fair,0.59,8.00,29.70,NO,NO,0,0,0,0,0
2019-04-25,7:00,2019-04-25 07:00,4,7,2,4,115,25,17,31,Fair,0.84,6.00,29.76,NO,NO,0,0,0,0,0
2019-04-25,8:00,2019-04-25 08:00,4,8,2,4,115,25,17,32,Fair,0.75,8.00,29.79,NO,NO,0,0,1,0,0
2019-04-25,9:00,2019-04-25 09:00,4,9,2,4,115,25,17,34,Fair,0.63,8.00,29.79,NO,YES,1,0,0,0,0
2019-04-25,10:00,2019-04-25 10:00,4,10,2,4,115,25,17,35,Fair,0.56,7.00,29.79,NO,YES,0,0,0,0,0
2019-04-25,11:00,2019-04-25 11:00,4,11,2,4,115,25,17,36,Partly Cloudy,0.53,8.00,29.79,NO,YES,1,0,1,1,1
2019-04-25,12:00,2019-04-25 12:00,4,12,2,4,115,25,17,38,Partly Cloudy,0.44,8.00,29.76,YES,NO,0,1,0,0,0
2019-04-25,13:00,2019-04-25 13:00,4,13,2,4,115,25,17,38,Partly Cloudy,0.47,9.00,29.73,NO,YES,0,1,1,0,0
2019-04-25,14:00,2019-04-25 14:00,4,14,2,4,115,25,17,27,T-Storm / Windy,0.84,24.00,29.70,NO,YES,0,0,0,0,1
2019-04-25,15:00,2019-04-25 15:00,4,15,2,4,115,25,17,25,T-Storm,0.89,14.00,29.73,NO,YES,0,2,0,0,0
2019-04-25,16:00,2019-04-25 16:00,4,16,2,4,115,25,17,29,Partly Cloudy,0.70,3.00,29.67,NO,NO,0,1,0,0,0
2019-04-25,17:00,2019-04-25 17:00,4,17,2,4,115,25,17,32,Fair,0.70,7.00,29.64,NO,NO,0,1,0,0,0
2019-04-25,18:00,2019-04-25 18:00,4,18,2,4,115,25,17,34,Fair,0.56,7.00,29.70,NO,NO,0,0,0,0,0
2019-04-25,19:00,2019-04-25 19:00,4,19,2,4,115,25,17,32,Fair,0.66,6.00,29.67,NO,NO,0,0,0,0,0
2019-04-25,20:00,2019-04-25 20:00,4,20,2,4,115,25,17,31,Fair,0.75,9.00,29.70,NO,NO,0,0,0,0,0
2019-04-26,7:00,2019-04-26 07:00,5,7,2,4,116,26,17,28,Fair,0.89,6.00,29.73,NO,NO,1,0,0,0,0
2019-04-26,8:00,2019-04-26 08:00,5,8,2,4,116,26,17,30,Fair,0.79,5.00,29.76,NO,NO,2,0,0,0,0
2019-04-26,9:00,2019-04-26 09:00,5,9,2,4,116,26,17,32,Fair,0.75,5.00,29.76,NO,YES,1,0,0,0,0
2019-04-26,10:00,2019-04-26 10:00,5,10,2,4,116,26,17,34,Fair,0.67,3.00,29.76,NO,YES,0,0,0,0,0
2019-04-26,11:00,2019-04-26 11:00,5,11,2,4,116,26,17,36,Fair,0.56,3.00,29.76,NO,YES,0,0,1,0,0
2019-04-26,12:00,2019-04-26 12:00,5,12,2,4,116,26,17,36,Partly Cloudy,0.53,2.00,29.73,YES,NO,1,0,0,1,0
2019-04-26,13:00,2019-04-26 13:00,5,13,2,4,116,26,17,38,Partly Cloudy,0.50,5.00,29.70,NO,YES,0,0,2,0,0
2019-04-26,14:00,2019-04-26 14:00,5,14,2,4,116,26,17,36,Light Rain with Thunder,0.56,8.00,29.67,NO,YES,0,0,0,0,0
2019-04-26,15:00,2019-04-26 15:00,5,15,2,4,116,26,17,29,T-Storm,0.74,14.00,29.67,NO,YES,0,0,0,1,0
2019-04-26,16:00,2019-04-26 16:00,5,16,2,4,116,26,17,29,Partly Cloudy,0.74,10.00,29.67,NO,NO,0,0,0,0,0
2019-04-26,17:00,2019-04-26 17:00,5,17,2,4,116,26,17,30,Partly Cloudy,0.62,5.00,29.67,NO,NO,0,0,0,0,0
2019-04-26,18:00,2019-04-26 18:00,5,18,2,4,116,26,17,31,Fair,0.62,8.00,29.70,NO,NO,0,0,0,0,0
2019-04-26,19:00,2019-04-26 19:00,5,19,2,4,116,26,17,29,Fair,0.74,6.00,29.70,NO,NO,0,0,0,0,0
2019-04-26,20:00,2019-04-26 20:00,5,20,2,4,116,26,17,29,Fair,0.74,3.00,29.70,NO,NO,0,0,0,0,0
2019-04-29,7:00,2019-04-29 07:00,1,7,2,4,119,29,18,29,Fair,0.84,5.00,29.79,NO,NO,0,0,1,0,0
2019-04-29,8:00,2019-04-29 08:00,1,8,2,4,119,29,18,30,Fair,0.84,3.00,29.81,NO,NO,0,0,0,0,0
2019-04-29,9:00,2019-04-29 09:00,1,9,2,4,119,29,18,33,Partly Cloudy,0.71,2.00,29.84,NO,YES,1,0,0,0,0
2019-04-29,10:00,2019-04-29 10:00,1,10,2,4,119,29,18,34,Partly Cloudy,0.63,7.00,29.84,NO,YES,0,0,0,0,0
2019-04-29,11:00,2019-04-29 11:00,1,11,2,4,119,29,18,36,Partly Cloudy,0.56,7.00,29.81,NO,YES,1,0,0,0,0
2019-04-29,12:00,2019-04-29 12:00,1,12,2,4,119,29,18,35,Partly Cloudy,0.59,8.00,29.79,YES,NO,0,0,1,0,0
2019-04-29,13:00,2019-04-29 13:00,1,13,2,4,119,29,18,36,Mostly Cloudy,0.50,9.00,29.76,NO,YES,0,0,0,0,0
2019-04-29,14:00,2019-04-29 14:00,1,14,2,4,119,29,18,36,Partly Cloudy,0.53,13.00,29.73,NO,YES,1,0,0,0,0
2019-04-29,15:00,2019-04-29 15:00,1,15,2,4,119,29,18,37,Fair,0.47,10.00,29.70,NO,YES,1,2,0,0,0
2019-04-29,16:00,2019-04-29 16:00,1,16,2,4,119,29,18,36,Fair,0.50,9.00,29.67,NO,NO,0,1,0,2,1
2019-04-29,17:00,2019-04-29 17:00,1,17,2,4,119,29,18,35,Fair,0.56,14.00,29.67,NO,NO,0,0,0,1,0
2019-04-29,18:00,2019-04-29 18:00,1,18,2,4,119,29,18,34,Fair,0.59,14.00,29.70,NO,NO,0,0,0,0,0
2019-04-29,19:00,2019-04-29 19:00,1,19,2,4,119,29,18,33,Fair,0.63,13.00,29.73,NO,NO,0,0,0,0,0
2019-04-29,20:00,2019-04-29 20:00,1,20,2,4,119,29,18,32,Fair,0.66,14.00,29.76,NO,NO,0,0,0,0,0
2019-04-30,7:00,2019-04-30 07:00,2,7,2,4,120,30,18,31,Fair,0.79,2.00,29.79,NO,NO,0,0,0,0,0
2019-04-30,8:00,2019-04-30 08:00,2,8,2,4,120,30,18,32,Fair,0.75,0.00,29.81,NO,NO,0,0,0,0,0
2019-04-30,9:00,2019-04-30 09:00,2,9,2,4,120,30,18,33,Partly Cloudy,0.66,8.00,29.84,NO,YES,1,0,1,0,0
2019-04-30,10:00,2019-04-30 10:00,2,10,2,4,120,30,18,35,Partly Cloudy,0.56,9.00,29.81,NO,YES,1,0,0,0,0
2019-04-30,11:00,2019-04-30 11:00,2,11,2,4,120,30,18,36,Partly Cloudy,0.53,12.00,29.81,NO,YES,0,0,0,0,1
2019-04-30,12:00,2019-04-30 12:00,2,12,2,4,120,30,18,36,Partly Cloudy,0.50,13.00,29.79,YES,NO,4,0,0,0,1
2019-04-30,13:00,2019-04-30 13:00,2,13,2,4,120,30,18,36,Partly Cloudy,0.50,9.00,29.76,NO,YES,0,1,0,0,0
2019-04-30,14:00,2019-04-30 14:00,2,14,2,4,120,30,18,36,Partly Cloudy,0.50,12.00,29.73,NO,YES,0,0,0,0,0
2019-04-30,15:00,2019-04-30 15:00,2,15,2,4,120,30,18,37,Fair,0.47,10.00,29.70,NO,YES,0,0,0,0,0
2019-04-30,16:00,2019-04-30 16:00,2,16,2,4,120,30,18,36,Fair,0.47,12.00,29.67,NO,NO,0,0,0,1,1
2019-04-30,17:00,2019-04-30 17:00,2,17,2,4,120,30,18,36,Fair,0.44,12.00,29.67,NO,NO,0,0,0,0,0
2019-04-30,18:00,2019-04-30 18:00,2,18,2,4,120,30,18,34,Fair,0.49,13.00,29.67,NO,NO,0,0,0,0,0
2019-04-30,19:00,2019-04-30 19:00,2,19,2,4,120,30,18,33,Fair,0.59,13.00,29.73,NO,NO,0,0,0,0,0
2019-04-30,20:00,2019-04-30 20:00,2,20,2,4,120,30,18,32,Fair,0.70,13.00,29.76,NO,NO,0,0,0,0,0
2019-05-01,7:00,2019-05-01 07:00,3,7,2,5,121,1,18,29,Fair,0.74,6.00,29.79,NO,NO,0,0,0,0,0
2019-05-01,8:00,2019-05-01 08:00,3,8,2,5,121,1,18,31,Fair,0.66,10.00,29.81,NO,NO,2,0,0,0,0
2019-05-01,9:00,2019-05-01 09:00,3,9,2,5,121,1,18,32,Fair,0.62,13.00,29.81,NO,YES,0,0,0,0,0
2019-05-01,10:00,2019-05-01 10:00,3,10,2,5,121,1,18,34,Fair,0.56,12.00,29.81,NO,YES,1,0,0,0,0
2019-05-01,11:00,2019-05-01 11:00,3,11,2,5,121,1,18,35,Fair,0.56,10.00,29.81,NO,YES,0,0,0,0,1
2019-05-01,12:00,2019-05-01 12:00,3,12,2,5,121,1,18,35,Fair,0.53,10.00,29.79,YES,NO,2,1,0,1,0
2019-05-01,13:00,2019-05-01 13:00,3,13,2,5,121,1,18,36,Fair,0.50,9.00,29.73,NO,YES,0,0,0,0,0
2019-05-01,14:00,2019-05-01 14:00,3,14,2,5,121,1,18,37,Fair,0.47,8.00,29.70,NO,YES,0,0,0,0,0
2019-05-01,15:00,2019-05-01 15:00,3,15,2,5,121,1,18,37,Fair,0.44,9.00,29.67,NO,YES,0,1,0,0,0
2019-05-01,16:00,2019-05-01 16:00,3,16,2,5,121,1,18,38,Fair,0.39,9.00,29.64,NO,NO,0,0,0,0,1
2019-05-01,17:00,2019-05-01 17:00,3,17,2,5,121,1,18,37,Fair,0.44,9.00,29.64,NO,NO,0,0,0,0,0
2019-05-01,18:00,2019-05-01 18:00,3,18,2,5,121,1,18,37,Fair,0.42,7.00,29.67,NO,NO,0,0,0,0,0
2019-05-01,19:00,2019-05-01 19:00,3,19,2,5,121,1,18,34,Fair,0.59,12.00,29.70,NO,NO,0,0,0,0,0
2019-05-01,20:00,2019-05-01 20:00,3,20,2,5,121,1,18,33,Fair,0.63,10.00,29.70,NO,NO,0,0,0,0,0
2019-05-02,7:00,2019-05-02 07:00,4,7,2,5,122,2,18,31,Fair,0.66,9.00,29.79,NO,NO,0,0,0,0,0
2019-05-02,8:00,2019-05-02 08:00,4,8,2,5,122,2,18,31,Fair,0.66,12.00,29.79,NO,NO,1,0,0,0,0
2019-05-02,9:00,2019-05-02 09:00,4,9,2,5,122,2,18,32,Fair,0.62,13.00,29.81,NO,YES,1,0,1,0,0
2019-05-02,10:00,2019-05-02 10:00,4,10,2,5,122,2,18,34,Fair,0.56,12.00,29.84,NO,YES,0,0,0,0,0
2019-05-02,11:00,2019-05-02 11:00,4,11,2,5,122,2,18,34,Fair,0.52,10.00,29.81,NO,YES,0,0,0,0,0
2019-05-02,12:00,2019-05-02 12:00,4,12,2,5,122,2,18,36,Fair,0.50,8.00,29.79,YES,NO,0,1,1,0,0
2019-05-02,13:00,2019-05-02 13:00,4,13,2,5,122,2,18,37,Fair,0.47,8.00,29.76,NO,YES,0,0,0,1,0
2019-05-02,14:00,2019-05-02 14:00,4,14,2,5,122,2,18,37,Partly Cloudy,0.44,10.00,29.73,NO,YES,0,2,0,0,0
2019-05-02,15:00,2019-05-02 15:00,4,15,2,5,122,2,18,38,Partly Cloudy,0.39,8.00,29.70,NO,YES,0,1,0,0,0
2019-05-02,16:00,2019-05-02 16:00,4,16,2,5,122,2,18,38,Partly Cloudy,0.39,7.00,29.67,NO,NO,0,0,0,0,0
2019-05-02,17:00,2019-05-02 17:00,4,17,2,5,122,2,18,38,Fair,0.37,5.00,29.67,NO,NO,0,0,0,0,0
2019-05-02,18:00,2019-05-02 18:00,4,18,2,5,122,2,18,37,Fair,0.39,7.00,29.67,NO,NO,0,0,0,0,0
2019-05-02,19:00,2019-05-02 19:00,4,19,2,5,122,2,18,35,Fair,0.53,8.00,29.67,NO,NO,0,0,0,0,0
2019-05-02,20:00,2019-05-02 20:00,4,20,2,5,122,2,18,34,Fair,0.59,8.00,29.70,NO,NO,0,0,0,0,0
2019-05-03,7:00,2019-05-03 07:00,5,7,2,5,123,3,18,32,Fair,0.70,6.00,29.79,NO,NO,0,0,0,0,0
2019-05-03,8:00,2019-05-03 08:00,5,8,2,5,123,3,18,33,Fair,0.59,7.00,29.81,NO,NO,0,0,0,0,0
2019-05-03,9:00,2019-05-03 09:00,5,9,2,5,123,3,18,34,Fair,0.56,8.00,29.84,NO,YES,2,0,0,0,0
2019-05-03,10:00,2019-05-03 10:00,5,10,2,5,123,3,18,36,Fair,0.50,7.00,29.81,NO,YES,1,0,0,0,0
2019-05-03,11:00,2019-05-03 11:00,5,11,2,5,123,3,18,36,Fair,0.50,9.00,29.81,NO,YES,0,0,0,0,0
2019-05-03,12:00,2019-05-03 12:00,5,12,2,5,123,3,18,36,Fair,0.50,7.00,29.79,YES,NO,0,0,1,0,0
2019-05-03,13:00,2019-05-03 13:00,5,13,2,5,123,3,18,37,Fair,0.47,7.00,29.76,NO,YES,0,0,0,0,0
2019-05-03,14:00,2019-05-03 14:00,5,14,2,5,123,3,18,37,Fair,0.44,5.00,29.73,NO,YES,0,0,0,0,0
2019-05-03,15:00,2019-05-03 15:00,5,15,2,5,123,3,18,37,Partly Cloudy,0.44,9.00,29.70,NO,YES,1,0,0,0,0
2019-05-03,16:00,2019-05-03 16:00,5,16,2,5,123,3,18,38,Partly Cloudy,0.44,7.00,29.67,NO,NO,0,1,0,0,0
2019-05-03,17:00,2019-05-03 17:00,5,17,2,5,123,3,18,36,Partly Cloudy,0.47,13.00,29.70,NO,NO,0,0,0,0,0
2019-05-03,18:00,2019-05-03 18:00,5,18,2,5,123,3,18,35,Partly Cloudy,0.49,10.00,29.70,NO,NO,0,0,0,0,1
2019-05-03,19:00,2019-05-03 19:00,5,19,2,5,123,3,18,34,Fair,0.56,12.00,29.73,NO,NO,0,0,0,0,0
2019-05-03,20:00,2019-05-03 20:00,5,20,2,5,123,3,18,33,Fair,0.63,13.00,29.76,NO,NO,0,0,0,0,0